Estudiante.id,Estudiante.userName,Estudiante.PE,Estudiante.idCurso,Estudiante.prof,Estudiante.seccion,Estudiante.initDate,Estudiante.endDate,Estudiante.periodo
2515,432754090,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2516,432755189,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2517,432755588,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2518,432757699,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2519,432766391,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2520,432769395,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2521,432775994,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2522,432779593,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2523,432785497,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2524,432791698,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2525,432800993,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2526,432803484,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2527,432805997,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2528,432807697,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2529,432808591,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2530,432821392,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2531,432822493,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2532,432824395,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2533,432834483,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2534,432844785,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2535,432853296,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2536,432859492,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2537,432864897,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2538,432865395,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2539,432868092,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2540,432871199,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2541,432871697,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2542,432875487,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2543,432878094,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2544,432879597,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2545,432881095,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2546,432884782,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2547,432891093,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2548,432891692,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2549,432901293,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2550,432901498,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2551,432905795,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2552,432908896,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2553,432909495,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2554,432910398,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2555,432910691,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2556,432911797,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2557,432920993,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2558,432923292,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2559,432925490,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2560,432926898,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2561,432927293,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2562,432927792,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2563,432929393,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2564,432930093,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2565,432931094,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2566,432933983,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2567,432936791,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2568,432937493,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2569,432941996,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2570,432944893,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2571,432945989,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2572,432965086,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2573,432966689,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2574,432985999,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2575,432992082,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2576,432992599,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2577,432998994,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2578,433000189,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2579,433004598,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2580,433005696,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2581,433005893,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2582,433006096,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2583,433007494,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2584,433009491,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2585,433011891,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2586,433012298,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2587,433013498,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2588,433016899,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2589,433017793,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2590,433021798,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2591,433023193,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2592,433024495,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2593,433025790,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2594,433026292,TA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2595,433028390,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2596,433030495,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2597,433030993,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2598,433032590,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2599,433041990,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2600,433045090,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2601,433046297,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2602,433050294,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2603,433051792,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2604,433054398,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2605,433055795,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2606,433059699,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2607,433065495,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2608,433070897,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2609,433074599,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2610,433075293,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2611,433083094,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2612,433083693,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2613,433087296,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2614,433089591,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2615,433092795,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2616,433101895,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2617,433104391,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2618,433107693,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2619,433117791,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2620,433123896,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2621,433137393,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2622,433139499,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2623,433139992,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2624,433140892,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2625,433142897,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2626,433143792,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2627,433143894,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2628,433144693,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2629,433146691,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2630,433147391,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2631,433147992,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2632,433149599,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2633,433150292,IE,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2634,433150497,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2635,433150599,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2636,433152494,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2637,433152996,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2638,433154090,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2639,433156998,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2640,433159390,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2641,433159595,IA,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2642,433163895,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2643,433165697,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2644,433170797,II,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2645,433174993,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2646,433176990,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2647,433182986,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2648,433183997,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2649,433184790,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2650,433187193,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2651,433190392,ID,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2652,433190891,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2653,433192999,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2654,433194190,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2655,433194797,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2656,433196898,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2657,433196983,IL,1,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2658,433200698,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2659,433204194,NI,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2660,433216598,GA,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2661,433220183,TS,3,<NULL>,<NULL>,02/08/2019 13:23,<NULL>,ver2018
2662,433222094,II,1,jperez,1,28/08/1900 11:29,31/08/1900 11:29,oto2019
2664,433223791,II,1,jperez,1,28/08/1900 11:32,31/08/1900 11:30,oto2019
2665,433226494,II,1,jperez,1,28/08/1900 11:32,31/08/1900 11:31,oto2019
2666,433236990,II,1,jperez,1,28/08/1900 11:33,31/08/1900 11:31,oto2019
2667,433237799,II,1,jperez,1,28/08/1900 11:33,31/08/1900 11:31,oto2019
2668,433238199,II,1,jperez,1,28/08/1900 11:33,31/08/1900 11:32,oto2019
2669,433238498,II,1,jperez,1,28/08/1900 11:34,31/08/1900 11:32,oto2019
2670,433239295,II,1,jperez,1,28/08/1900 11:34,31/08/1900 11:32,oto2019
2671,433241299,II,1,jperez,1,28/08/1900 11:34,31/08/1900 11:33,oto2019
2672,433241592,II,1,jperez,1,28/08/1900 11:35,31/08/1900 11:33,oto2019
2674,433245096,II,1,jperez,1,28/08/1900 11:38,31/08/1900 11:37,oto2019
2675,433246294,II,1,jperez,1,28/08/1900 11:39,31/08/1900 11:37,oto2019
2663,433246596,II,1,jperez,1,28/08/1900 11:31,31/08/1900 11:30,oto2019
2676,433248891,II,1,jperez,1,28/08/1900 11:39,31/08/1900 11:37,oto2019
2677,433252794,II,1,jperez,1,28/08/1900 11:44,31/08/1900 11:42,oto2019
2678,433254393,II,1,flopez,1,28/08/1900 11:44,31/08/1900 11:44,oto2019
2679,433254598,II,1,flopez,1,28/08/1900 11:46,31/08/1900 11:44,oto2019
2680,433255095,II,1,flopez,1,28/08/1900 11:46,31/08/1900 11:45,oto2019
2681,433255198,II,1,flopez,1,28/08/1900 11:47,31/08/1900 11:45,oto2019
2682,433257795,II,1,flopez,1,28/08/1900 11:47,24/08/1900 11:45,oto2019
2683,433262694,II,1,flopez,1,28/08/1900 11:47,31/08/1900 11:46,oto2019
2684,433265296,II,1,flopez,1,28/08/1900 11:48,31/08/1900 11:46,oto2019
2685,433283499,II,1,flopez,1,28/08/1900 11:48,31/08/1900 11:46,oto2019
2686,433286489,II,1,flopez,1,28/08/1900 11:49,31/08/1900 11:47,oto2019
2687,433320581,II,1,flopez,1,28/08/1900 11:49,31/08/1900 11:47,oto2019
2688,433321598,II,1,flopez,1,28/08/1900 11:49,31/08/1900 11:47,oto2019
2689,433348484,II,1,flopez,1,28/08/1900 11:50,31/08/1900 11:48,oto2019
2691,433366395,II,1,flopez,1,28/08/1900 11:50,31/08/1900 11:48,oto2019
2692,433385384,II,1,flopez,1,28/08/1900 11:50,31/08/1900 11:49,oto2019
2693,433386982,II,1,flopez,1,28/08/1900 11:51,31/08/1900 11:49,oto2019
1780,433389482,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1781,433391492,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1782,433393688,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1783,433394986,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1784,433408380,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1785,433408490,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1786,433410781,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1787,433412885,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1788,433415480,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1789,433415785,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1790,433449997,TS,3,regutierrez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1791,433450997,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1792,433461181,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1793,433504296,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1794,433527583,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1795,433540397,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1877,433567584,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1855,433586780,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1856,433613893,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1857,433615783,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1858,433634586,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1859,433656798,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1860,433697481,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1861,433698585,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1862,433700785,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1863,433724783,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1864,433731489,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1865,433734195,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1866,433737284,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1867,433746887,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1868,433761992,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1844,433775798,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1845,433792099,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1846,433812795,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1847,433813698,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1848,433815693,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1849,433816895,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1850,433825180,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1851,433830580,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1852,433831196,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1853,433832493,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1839,433833199,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
915,433834284,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
916,433841498,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1796,433842587,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1797,433849891,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1798,433850597,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1799,433852297,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1800,433853292,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1801,433855194,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1802,433869282,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1803,433879298,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1804,433879995,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1805,433886790,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1806,433887492,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1807,433888292,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1808,433895799,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1809,433896693,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1810,433898895,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1811,433904792,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1812,433907093,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1813,433909185,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
941,433910096,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
942,433916588,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
943,433919786,GA,3,yfernandez,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1878,433921089,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1879,433923188,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1880,433924789,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1881,433925390,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1882,433925480,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1883,433925989,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1884,433934090,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1885,433937196,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1886,433937889,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1887,433948090,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1888,433954087,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1889,433962681,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1909,433997082,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1910,433998485,ID,1,fgomez,1,23/07/1900 17:49,16/08/1900 17:48,ver2019
1831,434003985,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1832,434003992,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1902,434006587,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1903,434007183,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1904,434008691,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1905,434026883,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1906,434031984,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1907,434042182,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1908,434067893,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1833,434091884,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1828,434118599,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1829,434120889,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1830,434130093,TS,3,rcasas,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
1870,434142580,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1871,434145991,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1872,434277090,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1873,434290482,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1874,434291195,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1875,434293180,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1876,434305792,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1840,434331196,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1841,434378393,TS,3,damayanti,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
971,434412694,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
972,434417195,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
973,434445192,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
974,434451096,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
975,434452692,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
976,434456995,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
977,434473190,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
978,434476195,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
979,434479395,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
980,434508994,GA,3,yfernandez,2,20/07/2019 15:28,23/08/2019 00:00,ver2019
981,434515897,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
982,434534897,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1890,434567299,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1891,434577191,TS,3,jcanul,3,20/07/2019 15:28,23/08/2019 00:00,ver2019
1011,434580086,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1012,434587995,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1013,434618496,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1014,434623483,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1015,434635584,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1016,434642681,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1017,434657884,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
1018,434668383,GA,3,lfarinas,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
995,434692184,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
996,434699382,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
997,434702389,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
998,434708785,GA,3,mrene,1,20/07/2019 15:28,23/08/2019 00:00,ver2019
