Estudiante.id,Estudiante.userName,Estudiante.PE,Estudiante.idCurso,Estudiante.prof,Estudiante.seccion,Estudiante.initDate,Estudiante.endDate,Estudiante.periodo
2489,428658584,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2490,436788285,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2491,430984680,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2492,439050088,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2493,430300584,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2494,430873980,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2495,428384580,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2496,428951283,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2497,439884486,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2498,435683383,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2499,429052185,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2500,429058983,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2501,434875689,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2502,436946886,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2503,428860080,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2504,439670288,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2505,439682685,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2506,433634586,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2507,429105886,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2508,428656680,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2509,429090287,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2510,439940284,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2511,428653381,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2512,429178183,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2513,439876780,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2514,429834983,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2515,431031188,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2516,437733281,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2517,428165383,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2518,429077686,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2519,430840785,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2520,433834284,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2521,436394685,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2522,429495583,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2523,429096280,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2524,429035981,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2525,431234984,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2526,429071685,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2527,437549384,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2528,429456582,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2529,434745284,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2530,435865388,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2531,428598186,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2532,435111482,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2533,433962681,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2534,429104682,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2535,430987087,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2536,428644480,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2537,429095186,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2538,437829485,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2539,430938983,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2540,437347280,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2541,429263584,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2542,432406082,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2543,432479784,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2544,428770281,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2545,431552281,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2546,428979886,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2547,429039989,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2548,430778688,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2549,428494282,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2550,428454284,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2551,433954087,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2552,433924789,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2553,433412885,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2554,429101589,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2555,436279686,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2556,428804186,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2557,428661987,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2558,428641380,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2559,439049088,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2560,429030387,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2561,429801980,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2562,429040889,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2563,429015486,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2564,428600681,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2565,431049882,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2566,435697081,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2567,428637487,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2568,428839281,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2569,428835288,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2570,435022788,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2571,438513686,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2572,436318485,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2573,429105082,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2574,436840189,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2575,429285281,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2576,434293180,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2577,430800883,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2578,428492188,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2579,429095585,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2580,437943785,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2581,439393989,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2582,436907080,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2583,430110887,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2584,439510885,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2585,428174685,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2586,428636388,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2587,439858583,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2588,428762786,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2589,436860584,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2590,432834483,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2591,429039887,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2592,437971883,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2593,433869282,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2594,429330380,TA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2595,428576582,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2596,429063586,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2597,428960084,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2598,432495283,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2599,429735886,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2600,431785287,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2601,430715388,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2602,428208287,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2603,431873989,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2604,428163288,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2605,434702389,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2606,430095980,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2607,428664088,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2608,430502086,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2609,433393688,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2610,429025480,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2611,430587986,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2612,432844785,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2613,432992082,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2614,430396987,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2615,431778787,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2616,431209783,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2617,428652081,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2618,435623881,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2619,437001585,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2620,438967780,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2621,428290886,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2622,438399687,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2623,430401986,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2624,429087088,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2625,431056886,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2626,430698687,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2627,434006587,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2628,437968681,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2629,428174188,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2630,430871281,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2631,428646080,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2632,435825583,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2633,428973887,IE,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2634,436223688,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2635,428578481,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2636,439071286,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2637,435539687,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2638,433830580,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2639,431019781,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2640,429083983,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2641,433527583,IA,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2642,436858388,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2643,439387187,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2644,429062681,II,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2645,428661580,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2646,429064289,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2647,435390486,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2648,429102889,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2649,428612583,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2650,434007183,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2651,439898788,ID,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2652,433415785,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2653,434026883,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2654,436972088,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2655,436345882,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2656,441671288,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2657,437944284,IL,1,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2658,428381982,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2659,433724783,NI,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2660,428639685,GA,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2661,428640384,TS,3,<NULL>,<NULL>,2019-08-02 13:23:25,<NULL>,ver2018
2662,190300699,II,1,jperez,1,1900-08-28 11:29:42,1900-08-31 11:29:17,oto2019
2664,190300649,II,1,jperez,1,1900-08-28 11:32:08,1900-08-31 11:30:33,oto2019
2665,190300655,II,1,jperez,1,1900-08-28 11:32:45,1900-08-31 11:31:01,oto2019
2666,190300636,II,1,jperez,1,1900-08-28 11:33:09,1900-08-31 11:31:26,oto2019
2667,190300911,II,1,jperez,1,1900-08-28 11:33:35,1900-08-31 11:31:48,oto2019
2668,190300922,II,1,jperez,1,1900-08-28 11:33:55,1900-08-31 11:32:08,oto2019
2669,190300648,II,1,jperez,1,1900-08-28 11:34:17,1900-08-31 11:32:29,oto2019
2670,190300653,II,1,jperez,1,1900-08-28 11:34:37,1900-08-31 11:32:47,oto2019
2671,190300921,II,1,jperez,1,1900-08-28 11:34:54,1900-08-31 11:33:07,oto2019
2672,190300913,II,1,jperez,1,1900-08-28 11:35:13,1900-08-31 11:33:24,oto2019
2674,190300647,II,1,jperez,1,1900-08-28 11:38:55,1900-08-31 11:37:05,oto2019
2675,190300639,II,1,jperez,1,1900-08-28 11:39:13,1900-08-31 11:37:23,oto2019
2663,190300899,II,1,jperez,1,1900-08-28 11:31:39,1900-08-31 11:30:03,oto2019
2676,190300637,II,1,jperez,1,1900-08-28 11:39:31,1900-08-31 11:37:45,oto2019
2677,190300641,II,1,jperez,1,1900-08-28 11:44:08,1900-08-31 11:42:16,oto2019
2678,190300699,II,1,flopez,1,1900-08-28 11:44:24,1900-08-31 11:44:04,oto2019
2679,190300899,II,1,flopez,1,1900-08-28 11:46:12,1900-08-31 11:44:38,oto2019
2680,190300649,II,1,flopez,1,1900-08-28 11:46:45,1900-08-31 11:45:04,oto2019
2681,190300655,II,1,flopez,1,1900-08-28 11:47:11,1900-08-31 11:45:23,oto2019
2682,190300636,II,1,flopez,1,1900-08-28 11:47:31,1900-08-24 11:45:46,oto2019
2683,190300911,II,1,flopez,1,1900-08-28 11:47:54,1900-08-31 11:46:10,oto2019
2684,190300922,II,1,flopez,1,1900-08-28 11:48:18,1900-08-31 11:46:30,oto2019
2685,190300648,II,1,flopez,1,1900-08-28 11:48:39,1900-08-31 11:46:51,oto2019
2686,190300653,II,1,flopez,1,1900-08-28 11:49:01,1900-08-31 11:47:18,oto2019
2687,190300921,II,1,flopez,1,1900-08-28 11:49:24,1900-08-31 11:47:38,oto2019
2688,190300913,II,1,flopez,1,1900-08-28 11:49:44,1900-08-31 11:47:59,oto2019
2689,190300647,II,1,flopez,1,1900-08-28 11:50:05,1900-08-31 11:48:16,oto2019
2691,190300639,II,1,flopez,1,1900-08-28 11:50:41,1900-08-31 11:48:52,oto2019
2692,190300637,II,1,flopez,1,1900-08-28 11:50:59,1900-08-31 11:49:11,oto2019
2693,190300641,II,1,flopez,1,1900-08-28 11:51:18,1900-08-31 11:49:28,oto2019
1780,458029195,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1781,442802398,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1782,443756891,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1783,440425490,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1784,445720391,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1785,449537790,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1786,435640097,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1787,436376990,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1788,457428794,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1789,438464090,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1790,456686993,TS,3,regutierrez,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1791,447679593,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1792,442779995,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1793,432908896,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1794,441514493,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1795,446352896,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1877,433449997,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1855,432936791,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1856,433262694,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1857,433123896,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1858,432451095,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1859,432340293,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1860,433254393,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1861,436676995,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1862,436549595,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1863,433011891,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1864,432018890,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1865,453263996,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1866,439402991,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1867,456539896,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1868,432891093,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1844,445716495,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1845,433257795,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1846,432775994,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1847,433241299,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1848,432920993,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1849,447830290,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1850,434003992,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1851,439694699,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1852,457950997,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1853,457853193,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1839,439871394,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
915,445293693,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
916,432923292,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1796,432497097,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1797,432930093,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1798,432723094,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1799,434737791,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1800,432442996,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1801,433092795,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1802,447219591,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1803,450171197,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1804,445208297,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1805,433170797,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1806,436540394,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1807,453261191,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1808,435703394,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1809,432937493,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1810,444181195,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1811,432367896,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1812,443520992,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1813,440501695,TS,3,rcasas,2,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
941,440713996,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
942,436409897,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
943,454372092,GA,3,yfernandez,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1878,439701899,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1879,455707898,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1880,432173890,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1881,438406193,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1882,432125996,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1883,454773292,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1884,442115791,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1885,441429299,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1886,433540397,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1887,432198794,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1888,432026895,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1889,442645195,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1909,458285394,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1910,fgomez,ID,1,fgomez,1,1900-07-23 17:49:15,1900-08-16 17:48:15,ver2019
1831,457987894,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1832,443343093,TS,3,damayanti,1,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1902,437992492,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
1903,441466290,TS,3,jcanul,3,2019-07-20 15:28:30,2019-08-23 00:00:00,ver2019
